event_index,event_key,source_family,stream,local_id,source_file_basename,tes_total_keV,init_energy_keV,init_x_cm,init_y_cm,init_z_cm,dir_x,dir_y,dir_z,theta_local_deg,phi_local_deg,entry_class,entry_surface_proxy,entry_region_proxy,entry_phi_deg_local,xz_init_quadrant,first_hit_volume,first_hit_category,tes_x_cm,tes_y_cm,tes_z_cm,path_length_init_to_tes_cm,plastic_skin_keV,active_other_keV,side_compton_class,side_compton_fov_pass,computed_veto_layer,final_pass_flag
86,n::Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz::314403,n,prompt,314403,Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.99887,0.0,52.75632,39.55554,0.1627,-0.86892,-0.42972,0.24561,116.15145741101729,208.6021545170244,top,top,top_phi03_135deg,146.44598412245435,right_upper,Shield_60K_Al_side_window_side_wall_above_side_port,window_or_side_port,-5.6855308069761685,-1.2920552322837036,-1.3165626516404625,71.31734838030566,0.0,409.88338,keep,True,non_plastic_active_veto,False
87,n::Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz::457664,n,prompt,457664,Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.9989,0.157,-12.73835,53.55512,-17.83233,0.37395,-0.88666,0.27203,62.82075422296453,274.6468244330574,side_wall,side,side_phi02_090deg,78.1365263770651,left_lower,CsI_Side_Segment_01,csi_active,-5.831103157339086,0.42094394041184824,-3.2912659793727537,55.51930535704441,0.0,5479.820774827998,single,True,non_plastic_active_veto,False
88,n::Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz::556865,n,prompt,556865,Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.99885000000006,116.244,-7.26214,-53.16297,-37.74259,0.5433,0.44099,0.71439,27.211944245725736,105.34081121709046,envelope_miss,miss_current_outer_envelope,phi06_270deg,,left_lower,ColdPlate_4K,other,-5.082687605357134,0.12668377352181906,-0.9382234913746282,64.80045220632005,75.75524,3647.502873140001,single,True,plastic_skin_veto,False
89,n::Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz::681084,n,prompt,681084,Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.9989,56.234,-30.5931,51.44161,-5.17106,0.7016,-0.706,-0.09651,64.66786917942218,308.6374831973313,side_wall,side,side_phi02_090deg,88.24888444849398,left_lower,CsI_Side_Segment_01,csi_active,-3.2766188784373114,-0.5658026001848927,-5.813887564270882,58.74839856121993,0.0,661.0358240539998,single,True,non_plastic_active_veto,False
90,n::Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz::714779,n,prompt,714779,Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.99894,18.446,-13.72853,57.32434,-18.00477,-0.07595,-0.93683,0.34143,79.18004950161291,252.51386023335692,side_wall,side,side_phi02_090deg,103.44427275403041,left_lower,Cu_50mK_StillLike_Can_bottom_cap_2mm,other,-4.5476563323863255,0.7985819199366245,-3.7537150533455903,59.01306918741895,0.0,510.9989648,single,True,non_plastic_active_veto,False
91,n::Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz::191496,n,prompt,191496,Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.9989268,1.635,64.70867,8.72619,1.49153,-0.9474,-0.30785,0.08749,127.44866413148209,202.8158985943407,top,top,top_phi06_270deg,257.9321438905076,right_upper,G10_Support_Ring_Still_4K,g10_passive,-0.428729471601296,0.321062394304296,-4.697315476613213,65.96839234303341,0.0,0.0,keep,True,final_pass,True
92,n::Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz::192808,n,prompt,192808,Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.9989,0.749,53.30601,26.95113,-31.56293,-0.88804,-0.00274,0.45977,107.62771647001306,180.16472454712775,side_wall,side,side_phi02_090deg,73.86413395870403,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-2.1632545108451313,-1.2121355006198644,-6.51809917315634,67.06155664893059,0.3068776,1288.4950045157,single,True,non_plastic_active_veto,False
93,n::Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz::264586,n,prompt,264586,Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.998868,0.0,47.79147,-30.74047,32.58918,-0.69275,0.50914,-0.51077,148.32191200552896,104.18382414954556,top,top,top_phi00_000deg,337.97781534027365,right_upper,G10_Support_Ring_4K_60K,g10_passive,-3.650098362733763,-0.8398484685659499,-4.64908996525413,70.19238472647169,0.0,8134.2222759999995,single,True,non_plastic_active_veto,False
94,n::Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz::299408,n,prompt,299408,Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.9989,2.206,-33.86019,-37.6643,-39.5984,0.16553,0.86051,0.48179,62.75962694182918,104.56779157595079,bottom,bottom,bottom_phi03_135deg,122.07795821315925,left_lower,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,outer_mechanics,-5.486957593950789,0.9141664629220728,-1.1295268515118133,61.42631840760897,943.1116384000002,2551.1108052000004,single,True,plastic_skin_veto,False
95,n::Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz::533867,n,prompt,533867,Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.99889999999994,0.0,-27.19056,46.08781,27.69979,0.62242,-0.72277,-0.30031,76.83433565183184,312.0736220151578,envelope_miss,miss_current_outer_envelope,phi03_135deg,,left_upper,ColdPlate_Still_0p7K,other,-4.052877843269721,-0.7163736933583617,-3.2413743278964007,60.690523121434666,0.0,3363.1043069999987,single,True,non_plastic_active_veto,False
96,n::Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz::752100,n,prompt,752100,Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.99889,0.098,-53.56949,9.87636,-11.65711,0.91591,-0.33872,0.21534,36.87781585013144,325.63720360723585,bottom,bottom,bottom_phi04_180deg,178.76050191684172,left_lower,CsI_Bottom_Quadrant_02,csi_active,-4.918656182080023,-0.7403137129315585,-2.180294863914773,50.68951979481807,0.0,4674.527130237,single,True,non_plastic_active_veto,False
97,n::Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz::773525,n,prompt,773525,Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.99892099999994,3.332,-50.76374,32.4332,9.84538,0.98439,-0.17539,0.01485,45.04369550249382,345.64972191805947,side_wall,side,side_phi03_135deg,117.44863143832995,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.385012528183456,-0.20700445856856464,-1.1172130953245614,56.963060850275724,0.5991804000000001,4187.12679767,keep,True,non_plastic_active_veto,False
98,n::Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz::912165,n,prompt,912165,Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.99886000000004,10045.786,-23.16021,-50.44049,36.51343,0.7151,0.66913,-0.20223,68.73673126892547,45.890366959777204,envelope_miss,miss_current_outer_envelope,phi05_225deg,,left_upper,Plate_300K_Top_Service_Lid,other,-2.707919747209064,-0.9380751803634865,-5.2551556628952945,67.92201408850003,0.0,1737.892373,single,True,non_plastic_active_veto,False
99,n::Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz::259704,n,prompt,259704,Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.9989,550.368,-57.11014,-14.0233,-9.81684,0.93456,0.32381,-0.14747,56.182050164927446,22.93904230328651,bottom,bottom,bottom_phi04_180deg,194.91000982516638,left_lower,CsI_Bottom_Quadrant_01,csi_active,-3.8843029428304052,-0.0012640197312996173,-1.3280032297721187,55.69261686417591,0.0,1221.9662791,single,True,non_plastic_active_veto,False
100,n::Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz::365643,n,prompt,365643,Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99898999999994,0.617,-1.21883,60.89165,5.88242,-0.05156,-0.98666,-0.15441,98.37450803815474,274.21560334059393,side_wall,side,side_phi02_090deg,95.30741933293504,left_upper,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,outer_mechanics,-4.0997850744132975,0.013798510193112517,-4.968860706144078,61.904466697640686,0.0,9524.920378096904,keep,True,non_plastic_active_veto,False
101,n::Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz::545609,n,prompt,545609,Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99895000000004,0.167,4.19544,-51.56951,46.6816,-0.42998,0.68059,-0.59322,136.34531039044083,80.37422688865998,side_wall,side,side_phi05_225deg,211.5622081301798,right_upper,CsI_Side_Segment_04_rectcut_window_band,csi_active,-3.152872151152639,-1.3412521330354927,-3.8620107762999902,71.63471344346377,0.0,2544.2453912901997,single,True,non_plastic_active_veto,False
102,n::Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz::591731,n,prompt,591731,Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.998882,332.481,42.08502,-49.23079,-13.37221,-0.79312,0.60895,0.01138,123.55771632707572,133.05090540015803,side_wall,side,side_phi07_315deg,302.8280268231445,right_lower,ActiveShield_Flex_Kapton_detector_bay_above_side_port,passive_shield_or_collimator,-3.7556208630525454,-0.026278229981407435,-2.9965109962278236,68.04486360540477,0.0,3602.2832849500014,keep,True,non_plastic_active_veto,False
103,n::Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz::610192,n,prompt,610192,Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.9988701,41.776,45.39339,24.5078,-40.646,-0.64312,-0.66016,0.38805,100.39084391916282,222.15726161922802,side_wall,side,side_phi00_000deg,347.82801655360464,right_lower,CsI_Side_Segment_07,csi_active,-2.5151409299367624,-1.407672998189085,-5.091813075518064,65.04567075867214,0.0,0.137549,single,True,final_pass,True
104,n::Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz::736476,n,prompt,736476,Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99895000000004,1.191,19.631,51.84134,-22.06943,-0.29287,-0.81933,0.49288,81.86950959132291,235.85777531950575,side_wall,side,side_phi01_045deg,65.53800411845565,right_lower,CsI_Side_Segment_01,csi_active,-4.9486090261370785,1.3674044672328778,-2.2061983621780428,59.55101442579682,0.0,1729.6813677159998,keep,True,non_plastic_active_veto,False
105,n::Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz::795568,n,prompt,795568,Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99891,1.873,50.46184,42.38474,6.12922,-0.58912,-0.78416,0.19499,106.18223440527117,234.73733254635377,envelope_miss,miss_current_outer_envelope,phi01_045deg,,right_upper,ColdPlate_4K,other,-4.727676057868734,-1.1310225425663238,-2.1940218797654185,70.77273929806483,0.0,6401.66093952,single,True,non_plastic_active_veto,False
106,n::Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz::813973,n,prompt,813973,Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99890000000005,2775.03,40.38741,-49.52939,-1.04494,-0.70754,0.70462,-0.05385,122.57366358043376,123.26475602695739,top,top,top_phi07_315deg,297.3981703611101,right_lower,Nb_MagShield_Inner_Cylinder_2mm,passive_shield_or_collimator,-4.284856561219799,0.9336208859582867,-3.53350809992272,67.44123248118301,2.108466,0.0,single,True,final_pass,True
107,n::Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz::841723,n,prompt,841723,Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99892,0.235,-60.39616,4.81298,-14.63702,0.81417,-0.52772,0.24216,41.674246623735115,307.468439272407,bottom,bottom,bottom_phi05_225deg,224.279731034039,left_lower,CsI_Side_Segment_04_below_side_port,csi_active,-6.135104041837192,-1.4863575940435256,-1.8781003962737535,56.095756321427345,0.0,2002.7457635999997,single,True,non_plastic_active_veto,False
108,n::Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz::894429,n,prompt,894429,Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99890544929997,0.0,-43.49247,-7.59978,-32.74428,0.86849,0.20872,0.44962,21.243989008317154,35.17207574401585,bottom,bottom,bottom_phi00_000deg,338.1896392431825,left_lower,CsI_Bottom_Quadrant_03,csi_active,-1.2124361272289537,0.37236603893396075,-5.367196449265386,50.996677151483716,0.0,3488.58100151,keep,True,non_plastic_active_veto,False
109,n::Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz::79531,n,prompt,79531,Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99899999999997,117.053,55.8023,30.44984,-28.06734,-0.78166,-0.62306,0.02823,122.19194535624105,227.41267496329,side_wall,side,side_phi00_000deg,351.67980954381227,right_lower,CsI_Side_Segment_07,csi_active,-2.5579107772390945,-0.06325788828964832,-6.790613396899015,69.20738717541087,92.07477,708.0275248999999,single,True,plastic_skin_veto,False
110,n::Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz::118972,n,prompt,118972,Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99898,0.555,-36.17446,-0.44933,56.88719,0.87351,0.14087,-0.46597,73.25124663603061,8.459563009049056,envelope_miss,miss_current_outer_envelope,phi04_180deg,,left_upper,DR_MXC_Sinter_HEX_AgProxy,other,-4.103259890991582,-1.0265074886890344,-1.4717032785244892,66.59320862505216,0.0,113.6213,keep,True,non_plastic_active_veto,False
111,n::Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz::158363,n,prompt,158363,Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99889999999994,23.704,50.64849,3.60773,-36.61864,-0.71205,-0.30287,0.63345,93.18605360377003,197.65821427932235,top,top,top_phi00_000deg,340.27971079728565,right_lower,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,outer_mechanics,-3.074166474092606,1.2938742096247176,-5.570366261541856,62.09245565598326,17.492158,514.60466,keep,True,non_plastic_active_veto,False
112,n::Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz::164833,n,prompt,164833,Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99892,0.056,-42.7525,28.69194,-24.57957,0.54632,-0.5676,0.61592,34.73151750169648,265.04447500134813,bottom,bottom,bottom_phi03_135deg,139.71993266163116,left_lower,Still_Shield_Al_side_window_bottom_cap,window_or_side_port,-2.757560867808761,0.5045469849271227,-5.373623164363204,52.56417672737934,0.045419163000000005,2807.4503156,keep,True,non_plastic_active_veto,False
113,n::Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz::180531,n,prompt,180531,Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.998864,0.0,-47.35727,34.70804,17.29504,0.86883,-0.28025,-0.40815,70.98890478369107,342.7573450288039,side_wall,side,side_phi03_135deg,118.13716350681467,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-1.8612175992836533,-0.9750262796836864,-6.012389509465183,62.34106410310715,6.9554058e-05,5648.1196199,keep,True,non_plastic_active_veto,False
114,n::Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz::251935,n,prompt,251935,Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.998876,27.819,-42.45693,-5.64216,-48.4389,0.64018,-0.46056,0.61486,27.44572460175091,272.2262118619291,bottom,bottom,bottom_phi06_270deg,280.69158327427124,left_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.377069720417846,0.374125565970854,-1.018133902912307,60.49661798480429,11.679722987000002,0.0,single,True,final_pass,True
115,n::Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz::399655,n,prompt,399655,Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.9988900000001,1.168,22.2071,16.26036,-59.02429,-0.54887,-0.51252,0.66035,85.47877604619771,210.9386907481106,side_wall,side,side_phi00_000deg,356.9822164881973,right_lower,GeoOpt_S1_PlasticFullWrap_BottomCap_5mm,geoopt_plastic_active,-3.4175943400579007,0.2814572646698841,-6.008982439175493,61.0128931326433,0.1483567,2806.0705782729992,keep,True,non_plastic_active_veto,False
116,n::Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz::634987,n,prompt,634987,Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.998891,1.031,31.81048,-52.00385,-11.36772,-0.35569,0.84537,0.39855,88.26330086952977,122.24706565185517,envelope_miss,miss_current_outer_envelope,phi07_315deg,,right_lower,NbTi_Bundle_Still_4K,other,-2.2203145355449942,0.15268321263685286,-6.2895781526541175,62.483489484047986,0.0,0.0,single,True,final_pass,True
117,n::Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz::107826,n,prompt,107826,Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.998895,26.445,-19.27162,-60.24986,-7.88637,-0.04578,0.95127,0.30495,79.44027242584282,104.61219869718907,side_wall,side,side_phi05_225deg,229.12441150303826,left_lower,CsI_Bottom_Quadrant_02,csi_active,-4.8820104603823085,-0.5510411445049962,-4.200665713732753,61.519056003239115,3.485248,511.1065260000001,single,True,non_plastic_active_veto,False
118,n::Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz::243793,n,prompt,243793,Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.9989,12.063,63.26945,19.53351,10.48338,-0.99408,-0.09597,0.05102,131.82374384621053,187.39931446115122,top,top,top_phi03_135deg,132.2577960940133,right_upper,CsI_Side_Segment_03_above_side_port,csi_active,-6.382714809410353,1.368663880702287,-2.084538115683028,73.07077571052288,0.0,3894.0159938399997,single,True,non_plastic_active_veto,False
119,n::Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz::252059,n,prompt,252059,Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.9989,27.357,-47.5411,4.77911,-32.4217,0.89186,0.21765,0.39651,24.354358592059025,31.856241452223262,bottom,bottom,bottom_phi02_090deg,81.12782271185945,left_lower,Passive_W_Bottom_Plate_detector_bay,other,-6.589600605421068,-0.1735883268445196,-2.3636431753402993,51.03960524392208,0.0,58.116,single,True,non_plastic_active_veto,False
120,n::Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz::329030,n,prompt,329030,Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.99887,0.525,34.65676,52.5204,1.89734,-0.58756,-0.79845,0.13137,108.81865361611032,237.51574796442316,top,top,top_phi03_135deg,125.56885907972746,right_upper,Shield_60K_Al_side_window_side_wall_above_side_port,window_or_side_port,-3.437582503740879,-0.5360454101778679,-4.165289045522273,65.59665236350948,0.0,0.01107629,keep,True,final_pass,True
121,n::Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz::361381,n,prompt,361381,Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.99890999999997,15.082,-10.00281,-31.59404,-44.44335,0.22416,0.54609,0.80718,43.17502546396819,127.05009431383442,bottom,bottom,bottom_phi07_315deg,307.9359907762586,left_lower,CsI_Side_Segment_06,csi_active,-3.4837132132965416,-0.8878760099046963,-2.4924530800460225,52.395084524119596,0.0,0.0023371828,single,True,final_pass,True
122,n::Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz::602847,n,prompt,602847,Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.99890000000005,0.015,-12.95444,56.31798,-13.66505,0.21302,-0.97382,0.07933,78.06961578343555,275.54458723840514,side_wall,side,side_phi02_090deg,83.24870574518162,left_lower,ActiveShield_Flex_Kapton_detector_bay_below_side_port,passive_shield_or_collimator,-2.054995642972617,1.2721055330285445,-6.354715729786111,56.58875480400483,0.0,3575.78592693284,single,True,non_plastic_active_veto,False
123,n::Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz::668801,n,prompt,668801,Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.998915,0.021,35.67774,-49.81339,-28.69434,-0.67334,0.73597,0.07049,115.23156689627821,125.55181952402098,side_wall,side,side_phi07_315deg,322.36361749152917,right_lower,CsI_Bottom_Quadrant_03,csi_active,-5.640385619784288,-0.1938243383256328,-3.0478405132312947,69.47684317173828,0.0,851.2784851,keep,True,non_plastic_active_veto,False
124,n::Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz::928441,n,prompt,928441,Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.998873,0.0,-11.0468,45.83202,45.69039,0.54826,-0.64788,-0.52883,89.21278314619052,319.6134149452179,envelope_miss,miss_current_outer_envelope,phi03_135deg,,left_upper,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,-4.7395885632977155,0.46719926732927214,-2.1994435007328326,66.26600960479311,0.0,0.0,single,True,final_pass,True
125,n::Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz::137864,n,prompt,137864,Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.998912394,51.949,-40.6185,-39.04288,-6.61988,0.65352,0.6993,0.28964,48.17061110956641,69.79929905924571,side_wall,side,side_phi05_225deg,230.80657648428104,left_lower,CsI_Side_Segment_05,csi_active,-5.64625761576538,-1.1699984205559109,-1.3224492536928956,51.8215753236446,41.07524,2991.6503130399988,keep,True,non_plastic_active_veto,False
126,n::Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz::357387,n,prompt,357387,Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.99891,0.001,55.04151,20.47059,-23.59173,-0.86234,-0.13033,0.48927,105.29566988971007,187.76533244593165,top,top,top_phi02_090deg,77.56306276795665,right_lower,ColdPlate_CP_100mK_intercept,other,-3.078172621268057,1.3296392630769014,-5.599059930065976,63.78095075612894,0.0,0.0,single,True,final_pass,True
127,n::Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz::370386,n,prompt,370386,Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.99897999999996,4.173,56.87048,-33.01415,-8.54426,-0.9094,0.2406,0.33928,113.77425789452232,164.75723790232018,top,top,top_phi05_225deg,235.7453396978903,right_lower,CsI_TopAnnulus_Segment_04,csi_active,-4.518969297210926,0.37680669163294617,-3.133257944844665,70.09207813325436,0.5666873,6380.742776600004,veto,False,non_plastic_active_veto,False
128,n::Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz::585146,n,prompt,585146,Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.99895559999993,0.0,7.10254,-50.22456,-31.33658,0.11154,0.69093,0.71427,54.27229738993553,121.66801828807532,side_wall,side,side_phi07_315deg,295.01119194117376,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.819650041586634,0.11009128852686548,-3.4615924972309924,58.97096780694724,2.91099689e-05,306.2558,veto,False,non_plastic_active_veto,False
129,n::Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz::745296,n,prompt,745296,Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.99894280000007,1.076,23.20765,37.28393,-41.18614,-0.34224,-0.75915,0.55368,81.4014238897099,230.15498274505666,side_wall,side,side_phi01_045deg,26.775495945017994,right_lower,CsI_Side_Segment_00,csi_active,-2.4647673988598933,0.2235101333691363,-6.72151558693886,56.74819884124624,0.0,334.3414946,veto,False,non_plastic_active_veto,False
130,n::Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz::748880,n,prompt,748880,Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.998966,6.622,27.60636,12.85398,-50.30934,-0.52147,-0.14594,0.84069,76.95455294467665,188.61574886296893,side_wall,side,side_phi00_000deg,17.80463915473385,right_lower,ColdPlate_MXC_50mK_SD_anchor,other,-2.6333066435052004,-0.5482322819751682,-6.166693081781892,55.16003997195721,0.0,6024.268905000001,keep,True,non_plastic_active_veto,False
131,n::Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz::821539,n,prompt,821539,Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.9989,0.547,51.95579,-36.4594,-13.57523,-0.89606,0.33447,0.29191,115.289835021981,158.2891200000182,top,top,top_phi06_270deg,290.9060934802841,right_lower,ColdPlate_CP_100mK_intercept,other,-3.684850991643426,-0.3551758259138131,-2.8263833229071533,67.19325589716031,0.0,0.0,single,True,final_pass,True
132,n::Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz::887540,n,prompt,887540,Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.9989,10.936,-36.40783,51.9398,3.31397,0.2406,-0.96298,0.1216,75.16043157087718,274.99385165706485,side_wall,side,side_phi03_135deg,152.22353713123505,left_upper,CsI_Bottom_Quadrant_01,csi_active,-3.140992555996696,1.0541088114718056,-5.772941393807501,61.47038311202318,3.730032,6448.246202439591,single,True,non_plastic_active_veto,False
133,p::Background_p_fullsphere20_rep08_part01.inc1.id1.sim.gz::215891,p,prompt,215891,Background_p_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.998912,141846.916,62.86741,23.51224,-0.05953,-0.96827,-0.18111,-0.17219,143.7484105937436,197.83489306577877,top,top,top_phi01_045deg,38.975794654865474,right_lower,GeoOpt_S1_PlasticFullWrap_TopCap_5mm,geoopt_plastic_active,-3.27160913931958,0.6362111415426627,-5.720543211327699,70.2120332964591,3511.5587740000014,68935.70926850001,keep,True,plastic_skin_veto,False
134,activation::DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz::11555,activation,delayed,11555,DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.998946,2000.0,-2.93582,0.63,2.82411,-0.4423,-0.62715,-0.64113,140.0052166249785,282.635618219364,bottom,bottom,bottom_phi06_270deg,270.7495487192017,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-5.66745684097905,0.1799158089800416,-1.2243888048103877,4.90456503500068,0.0,0.0,single,True,final_pass,True
135,activation::DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz::15164,activation,delayed,15164,DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.9989,2000.0,6.93191,-1.33261,0.19519,0.64288,0.76591,-0.00938,63.38764010416801,58.944392015299684,top,top,top_phi01_045deg,23.202809586224056,right_upper,ColdPlate_CP_100mK_intercept,other,-2.294126574538908,-1.5660732704251221,-4.894993404252006,10.539650044583537,0.0,0.0,single,True,final_pass,True
136,activation::DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz::15495,activation,delayed,15495,DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.9989,2000.0,-8.5342,6.32084,8.67781,-0.38603,-0.89279,0.23218,96.24547341955059,243.91205109702838,side_wall,side,side_phi05_225deg,214.47868528851194,left_upper,ColdPlate_MXC_50mK_SD_anchor,other,-4.569230109019999,0.5566865736099236,-0.5172910030512199,11.554061338579432,0.0,0.0,single,True,final_pass,True
137,activation::DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz::96906,activation,delayed,96906,DelayedDecayGeoOptS1BpeW5FullstatV1.inc1.id1.sim.gz,510.99892,2000.0,9.42656,5.23501,-2.11243,-0.82876,-0.08972,0.55236,101.27071241457834,185.24901848523822,side_window,side,side_neg_x_window_axis_pm15deg,176.0366982380218,right_lower,ColdPlate_CP_100mK_intercept,other,-3.8351278356422944,0.96137971986995,-4.5285893487581745,14.141220103649431,0.0,194.16745,veto,False,non_plastic_active_veto,False
