record_type,source_family,category,subcategory,bin_lo_deg,bin_hi_deg,count,fraction,notes
theta_angle_bin_count,gamma,side_wall,theta,80,90,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,muminus,side_wall,theta,70,80,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,muplus,envelope_miss,theta,90,100,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,muplus,envelope_miss,theta,130,140,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,muplus,side_wall,theta,90,100,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,muplus,side_wall,theta,120,130,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,muplus,side_wall,theta,130,140,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,muplus,side_wall,theta,150,160,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,muplus,top,theta,130,140,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,bottom,theta,20,30,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,bottom,theta,30,40,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,bottom,theta,40,50,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,bottom,theta,50,60,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,bottom,theta,60,70,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,envelope_miss,theta,20,30,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,envelope_miss,theta,60,70,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,envelope_miss,theta,70,80,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,envelope_miss,theta,80,90,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,envelope_miss,theta,100,110,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,side_wall,theta,30,40,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,side_wall,theta,40,50,5,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,side_wall,theta,50,60,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,side_wall,theta,60,70,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,side_wall,theta,70,80,6,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,side_wall,theta,80,90,4,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,side_wall,theta,90,100,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,side_wall,theta,100,110,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,side_wall,theta,110,120,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,side_wall,theta,120,130,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,side_wall,theta,130,140,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,top,theta,90,100,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,top,theta,100,110,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,top,theta,110,120,4,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,top,theta,120,130,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,top,theta,130,140,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,top,theta,140,150,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,n,top,theta,150,160,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
theta_angle_bin_count,p,top,theta,140,150,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,bottom,phi,0,30,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,bottom,phi,120,150,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,bottom,phi,210,240,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,bottom,phi,270,300,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,envelope_miss,phi,210,240,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,envelope_miss,phi,270,300,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,side_wall,phi,0,30,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,side_wall,phi,90,120,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,side_wall,phi,120,150,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,side_wall,phi,180,210,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,side_wall,phi,240,270,5,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,side_wall,phi,270,300,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,side_wall,phi,300,330,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,side_wall,phi,330,360,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,side_window,phi,180,210,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,top,phi,0,30,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,top,phi,30,60,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,top,phi,60,90,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,top,phi,90,120,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,top,phi,120,150,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,top,phi,150,180,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,top,phi,180,210,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,top,phi,240,270,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,top,phi,270,300,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,activation,top,phi,300,330,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,bottom,phi,0,30,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,bottom,phi,30,60,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,bottom,phi,60,90,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,bottom,phi,150,180,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,bottom,phi,210,240,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,side_wall,phi,30,60,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,side_wall,phi,60,90,5,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,side_wall,phi,90,120,11,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,side_wall,phi,120,150,12,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,side_wall,phi,150,180,13,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,side_wall,phi,180,210,14,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,side_wall,phi,210,240,8,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,side_wall,phi,240,270,14,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,side_wall,phi,270,300,5,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,top,phi,120,150,7,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,top,phi,150,180,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,top,phi,180,210,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,atm511,top,phi,210,240,4,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,envelope_miss,phi,0,30,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,envelope_miss,phi,30,60,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,envelope_miss,phi,120,150,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,envelope_miss,phi,150,180,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,envelope_miss,phi,180,210,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,envelope_miss,phi,210,240,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,envelope_miss,phi,270,300,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,envelope_miss,phi,300,330,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,envelope_miss,phi,330,360,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,side_wall,phi,0,30,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,side_wall,phi,30,60,4,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,side_wall,phi,60,90,4,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,side_wall,phi,90,120,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,side_wall,phi,120,150,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,side_wall,phi,150,180,4,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,side_wall,phi,180,210,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,side_wall,phi,210,240,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,side_wall,phi,240,270,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,side_wall,phi,270,300,4,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,side_wall,phi,300,330,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,side_window,phi,0,30,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,side_window,phi,30,60,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,side_window,phi,300,330,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,top,phi,90,120,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,top,phi,150,180,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,top,phi,180,210,4,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,top,phi,210,240,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,top,phi,270,300,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,eplus,top,phi,300,330,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,gamma,side_wall,phi,240,270,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,muminus,side_wall,phi,120,150,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,muplus,envelope_miss,phi,30,60,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,muplus,envelope_miss,phi,300,330,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,muplus,side_wall,phi,60,90,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,muplus,side_wall,phi,90,120,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,muplus,side_wall,phi,270,300,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,muplus,side_wall,phi,300,330,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,muplus,top,phi,60,90,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,bottom,phi,0,30,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,bottom,phi,30,60,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,bottom,phi,90,120,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,bottom,phi,120,150,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,bottom,phi,240,270,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,bottom,phi,270,300,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,bottom,phi,300,330,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,envelope_miss,phi,0,30,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,envelope_miss,phi,30,60,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,envelope_miss,phi,90,120,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,envelope_miss,phi,120,150,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,envelope_miss,phi,210,240,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,envelope_miss,phi,300,330,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,side_wall,phi,60,90,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,side_wall,phi,90,120,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,side_wall,phi,120,150,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,side_wall,phi,180,210,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,side_wall,phi,210,240,8,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,side_wall,phi,240,270,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,side_wall,phi,270,300,4,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,side_wall,phi,300,330,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,side_wall,phi,330,360,3,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,top,phi,90,120,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,top,phi,120,150,1,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
phi_angle_bin_count,n,top,phi,150,180,2,,local detector-frame angle bin; see 02_fact_summary.json for theta/phi definition
